Date,Rice,Chicken Meat,Beef,Chicken Egg,Shallot,Garlic,Red Chili,Bird's Eye Chili,Cooking Oil,Sugar
12/17/2021,11700,35850,124300,26350,28900,29400,51600,73250,19450,14100
12/18/2021,11683.333333333334,35816.666666666664,124483.33333333333,26533.333333333332,29000,29483.333333333332,51316.666666666664,73466.66666666667,19466.666666666668,14100
12/19/2021,11666.666666666666,35783.333333333336,124666.66666666667,26716.666666666668,29100,29566.666666666668,51033.333333333336,73683.33333333333,19483.333333333332,14100
12/20/2021,11650,35750,124850,26900,29200,29650,50750,73900,19500,14100
12/21/2021,11650,36000,125400,27100,29400,29750,50700,73350,19550,14100
12/22/2021,11600,36050,123800,27500,29100,29600,50750,74550,19550,14150
12/23/2021,11650,36200,125050,28050,29400,29650,50350,76000,19550,14200
12/24/2021,11600,36500,125200,28700,29550,29700,50650,77400,19550,14200
12/25/2021,11633.333333333334,36650,124916.66666666667,28983.333333333332,29683.333333333332,29783.333333333332,50850,78183.33333333333,19566.666666666668,14166.666666666666
12/26/2021,11666.666666666666,36800,124633.33333333333,29266.666666666668,29816.666666666668,29866.666666666668,51050,78966.66666666667,19583.333333333332,14133.333333333334
12/27/2021,11700,36950,124350,29550,29950,29950,51250,79750,19600,14100
12/28/2021,11700,36950,124550,29600,30050,30000,51000,79150,19650,14100
12/29/2021,11750,37250,124550,30100,30100,29950,50300,77750,19750,14100
12/30/2021,11750,37600,124700,30300,30050,30100,49150,76250,19850,14100
12/31/2021,11750,37950,124850,30300,30100,30100,48650,75000,19900,14100
1/1/2022,11750,38000,124883.33333333333,30283.333333333332,30133.333333333332,30116.666666666668,48266.666666666664,74583.33333333333,19933.333333333332,14116.666666666666
1/2/2022,11750,38050,124916.66666666667,30266.666666666668,30166.666666666668,30133.333333333332,47883.333333333336,74166.66666666667,19966.666666666668,14133.333333333334
1/3/2022,11750,38100,124950,30250,30200,30150,47500,73750,20000,14150
1/4/2022,11750,38250,124450,30100,30150,30250,47050,73450,20000,14150
1/5/2022,11750,38200,124700,30350,30300,30300,46450,71700,20050,14150
1/6/2022,11750,38350,124650,29900,30300,30300,45600,69800,20050,14150
1/7/2022,11750,38400,124650,29750,30400,30250,44550,68400,20100,14200
1/8/2022,11733.333333333334,38583.333333333336,124600,29566.666666666668,30483.333333333332,30266.666666666668,43950,66850,20116.666666666668,14216.666666666666
1/9/2022,11716.666666666666,38766.666666666664,124550,29383.333333333332,30566.666666666668,30283.333333333332,43350,65300,20133.333333333332,14233.333333333334
1/10/2022,11700,38950,124500,29200,30650,30300,42750,63750,20150,14250
1/11/2022,11750,38950,124600,29000,30600,30250,41450,62250,20150,14300
1/12/2022,11750,39050,124650,28850,30550,30250,40750,61300,20200,14350
